locality_num,state_abbr,locality_name,zipcode,work_gpci,pe_gpci,mp_gpci
48209,TX,HAYS,67601,1.005,1.002,0.794
48211,TX,HEMPHILL,75948,0.971,0.841,0.572
48213,TX,HENDERSON,72544,0.965,0.882,0.694
48215,TX,HIDALGO,62432,0.950,0.840,1.360
48217,TX,HILL,3243,0.960,0.868,0.438
48219,TX,HOCKLEY,77447,0.971,0.844,0.343
48221,TX,HOOD,95639,1.007,0.938,0.777
48223,TX,HOPKINS,49328,0.965,0.881,0.773
48225,TX,HOUSTON,35572,0.960,0.860,0.688
48227,TX,HOWARD,81233,0.971,0.895,0.603
48229,TX,HUDSPETH,,0.959,0.822,0.048
48231,TX,HUNT,14846,1.007,0.909,0.762
48233,TX,HUTCHINSON,67501,0.971,0.856,0.614
48235,TX,IRION,,0.961,0.902,0.636
48237,TX,JACK,36346,0.965,0.849,1.096
48239,TX,JACKSON,36545,0.973,0.874,0.548
48241,TX,JASPER,35501,0.960,0.840,0.642
48243,TX,JEFF DAVIS,,0.971,0.865,0.629
48245,TX,JEFFERSON,36745,0.979,0.903,0.922
48247,TX,JIM HOGG,,0.973,0.848,0.807
48249,TX,JIM WELLS,,0.973,0.855,0.739
48251,TX,JOHNSON,72741,1.007,0.930,0.780
48253,TX,JONES,36749,0.958,0.871,0.345
48255,TX,KARNES,,0.973,0.889,0.673
48257,TX,KAUFMAN,75142,1.007,0.921,0.702
48259,TX,KENDALL,67857,0.986,0.986,0.656
48261,TX,KENEDY,78119,0.973,0.866,0.808
48263,TX,KENT,6757,0.971,0.865,0.607
48265,TX,KERR,45643,0.960,0.887,0.924
48267,TX,KIMBLE,,0.960,0.841,0.877
48269,TX,KING,27021,0.971,0.865,N/A
48271,TX,KINNEY,55758,0.972,0.860,1.084
48273,TX,KLEBERG,,0.973,0.903,0.672
48275,TX,KNOX,46534,0.971,0.820,0.199
48277,TX,LAMAR,72846,0.965,0.866,0.783
48279,TX,LAMB,,0.971,0.863,0.374
48281,TX,LAMPASAS,76550,0.971,0.869,0.872
48283,TX,LA SALLE,80645,0.972,0.865,0.469
48285,TX,LAVACA,72941,0.973,0.875,0.528
48287,TX,LEE,32059,0.960,0.887,0.412
48289,TX,LEON,50144,0.960,0.855,0.260
48291,TX,LIBERTY,62347,1.003,0.921,0.527
48293,TX,LIMESTONE,4750,0.960,0.854,0.780
48295,TX,LIPSCOMB,79056,0.971,0.869,0.607
48297,TX,LIVE OAK,95953,0.973,0.879,1.016
48299,TX,LLANO,93544,0.960,0.877,0.506
48301,TX,LOVING,88256,0.971,0.865,N/A
48303,TX,LUBBOCK,79401,0.958,0.880,0.941
48305,TX,LYNN,35575,0.958,0.809,0.623
48307,TX,MCCULLOCH,,0.960,0.863,0.441
48309,TX,MCLENNAN,,0.968,0.888,0.906
48311,TX,MCMULLEN,,0.973,0.866,0.561
48313,TX,MADISON,35756,0.960,0.852,0.647
48315,TX,MARION,36756,0.965,0.871,0.304
48317,TX,MARTIN,30557,1.010,1.004,0.684
48319,TX,MASON,62443,0.960,0.861,0.108
48321,TX,MATAGORDA,77457,0.973,0.892,0.715
48323,TX,MAVERICK,,0.972,0.852,1.074
48325,TX,MEDINA,14103,0.986,0.921,0.702
48327,TX,MENARD,62259,0.960,0.830,0.677
48329,TX,MIDLAND,72945,1.010,1.011,0.849
48331,TX,MILAM,75959,0.960,0.874,0.569
48333,TX,MILLS,68753,0.960,0.814,0.230
48335,TX,MITCHELL,30820,0.971,0.859,0.397
48337,TX,MONTAGUE,96064,0.965,0.868,0.453
48339,TX,MONTGOMERY,36101,1.003,0.988,0.934
48341,TX,MOORE,83255,0.971,0.874,0.645
48343,TX,MORRIS,35116,0.965,0.851,0.465
48345,TX,MOTLEY,56466,0.971,0.851,0.637
48347,TX,NACOGDOCHES,75961,0.960,0.871,0.862
48349,TX,NAVARRO,95463,0.965,0.874,0.664
48351,TX,NEWTON,36352,0.979,0.856,0.627
48353,TX,NOLAN,79537,0.971,0.864,0.711
48355,TX,NUECES,,0.976,0.928,0.857
48357,TX,OCHILTREE,,0.971,0.869,0.622
48359,TX,OLDHAM,57051,0.977,0.895,0.638
48361,TX,ORANGE,92856,0.979,0.888,0.573
48363,TX,PALO PINTO,76484,0.965,0.877,0.792
48365,TX,PANOLA,35477,0.965,0.867,0.482
48367,TX,PARKER,85344,1.007,0.920,0.697
48369,TX,PARMER,,0.971,0.880,0.277
48371,TX,PECOS,87552,0.971,0.879,0.633
48373,TX,POLK,65727,0.960,0.877,0.706
48375,TX,POTTER,69156,0.977,0.885,0.984
48377,TX,PRESIDIO,79845,0.971,0.793,0.466
48379,TX,RAINS,29589,0.965,0.853,0.105
48381,TX,RANDALL,50231,0.977,0.905,0.468
48383,TX,REAGAN,38368,0.971,0.900,0.688
48385,TX,REAL,,0.972,0.867,0.412
48387,TX,RED RIVER,87558,0.965,0.828,0.660
48389,TX,REEVES,70658,0.971,0.888,0.697
48391,TX,REFUGIO,78377,0.973,0.849,0.643
48393,TX,ROBERTS,83444,0.971,0.865,N/A
48395,TX,ROBERTSON,82944,0.965,0.865,0.494
48397,TX,ROCKWALL,75032,1.007,1.002,0.819
48399,TX,RUNNELS,,0.960,0.882,0.471
48401,TX,RUSK,75785,0.966,0.881,0.833
48403,TX,SABINE,25916,0.960,0.847,0.711
48405,TX,SAN AUGUSTINE,75972,0.960,0.840,0.582
48407,TX,SAN JACINTO,92581,0.960,0.849,0.544
48409,TX,SAN PATRICIO,88348,0.976,0.928,0.504
48411,TX,SAN SABA,76877,0.960,0.870,0.363
48413,TX,SCHLEICHER,,0.960,0.830,0.380
48415,TX,SCURRY,75158,0.971,0.887,0.600
48417,TX,SHACKELFORD,,0.971,0.784,0.521
48419,TX,SHELBY,35143,0.960,0.840,0.520
48421,TX,SHERMAN,6784,0.971,0.865,0.608
48423,TX,SMITH,89430,0.965,0.903,0.988
48425,TX,SOMERVELL,,1.007,0.825,0.940
48427,TX,STARR,29684,0.973,0.830,1.251
48429,TX,STEPHENS,71764,0.965,0.874,0.508
48431,TX,STERLING,99672,0.960,0.878,0.560
48433,TX,STONEWALL,71078,0.971,0.865,0.720
48435,TX,SUTTON,99674,0.960,0.878,0.847
48437,TX,SWISHER,52338,0.971,0.847,0.401
48439,TX,TARRANT,,1.007,0.959,0.852
48441,TX,TAYLOR,85939,0.958,0.898,0.869
48443,TX,TERRELL,28682,0.971,0.865,0.638
48445,TX,TERRY,39170,0.971,0.859,0.575
48447,TX,THROCKMORTON,76483,0.971,0.861,0.657
48449,TX,TITUS,36080,0.965,0.864,0.760
48451,TX,TOM GREEN,,0.961,0.899,0.892
48453,TX,TRAVIS,,1.005,1.054,0.868
48455,TX,TRINITY,35673,0.960,0.851,0.376
48457,TX,TYLER,36785,0.960,0.870,0.359
48459,TX,UPSHUR,,0.966,0.873,0.486
48461,TX,UPTON,42784,0.971,0.865,0.640
48463,TX,UVALDE,78801,0.972,0.883,0.907
48465,TX,VAL VERDE,,0.972,0.879,0.858
48467,TX,VAN ZANDT,,0.965,0.886,0.530
48469,TX,VICTORIA,61485,0.969,0.917,0.805
48471,TX,WALKER,52352,0.960,0.895,0.823
48473,TX,WALLER,77484,1.003,0.931,0.566
48475,TX,WARD,36922,0.971,0.930,0.822
48477,TX,WASHINGTON,71862,0.960,0.905,0.692
48479,TX,WEBB,36376,0.956,0.863,1.492
48481,TX,WHARTON,7885,0.973,0.885,0.597
48483,TX,WHEELER,62479,0.971,0.872,0.436
48485,TX,WICHITA,67201,0.963,0.861,0.818
48487,TX,WILBARGER,,0.971,0.861,0.724
48489,TX,WILLACY,,0.973,0.845,0.880
48491,TX,WILLIAMSON,30292,1.005,1.042,0.822
48493,TX,WILSON,72395,0.986,0.924,0.717
48495,TX,WINKLER,,0.971,0.861,0.705
48497,TX,WISE,27594,1.007,0.885,0.794
48499,TX,WOOD,16694,0.965,0.876,0.729
48501,TX,YOAKUM,77995,0.971,0.890,0.688
48503,TX,YOUNG,85554,0.965,0.861,0.709
48505,TX,ZAPATA,78076,0.973,0.841,0.366
48507,TX,ZAVALA,,0.972,0.839,0.716
49001,UT,BEAVER,99724,0.958,0.907,0.664
49003,UT,BOX ELDER,59521,0.968,0.878,0.741
49005,UT,CACHE,73527,0.959,0.884,0.823
49007,UT,CARBON,47837,0.966,0.854,0.841
49009,UT,DAGGETT,92327,0.966,0.910,0.686
49011,UT,DAVIS,95616,0.968,0.957,0.787
49013,UT,DUCHESNE,84021,0.966,0.863,0.864
49015,UT,EMERY,57332,0.966,0.831,0.197
49017,UT,GARFIELD,72732,0.958,0.860,0.174
49019,UT,GRAND,,0.966,0.936,0.503
49021,UT,IRON,55751,0.958,0.877,0.766
49023,UT,JUAB,,0.974,0.867,1.129
49025,UT,KANE,62054,0.958,0.955,0.585
49027,UT,MILLARD,,0.958,0.871,0.436
49029,UT,MORGAN,39866,0.968,0.917,0.227
49031,UT,PIUTE,,0.958,0.877,N/A
49033,UT,RICH,,0.966,0.837,0.052
49035,UT,SALT LAKE,,0.981,0.944,0.928
49037,UT,SAN JUAN,901,0.966,0.876,0.425
49039,UT,SANPETE,,0.958,0.874,0.546
49041,UT,SEVIER,84766,0.958,0.864,0.718
49043,UT,SUMMIT,72677,0.966,1.008,0.823
49045,UT,TOOELE,84074,0.981,0.882,0.829
49047,UT,UINTAH,,0.966,0.853,0.790
49049,UT,UTAH,,0.974,0.935,0.863
49051,UT,WASATCH,,0.966,0.946,0.595
49053,UT,WASHINGTON,71862,0.953,0.936,0.888
49055,UT,WAYNE,60184,0.958,0.846,0.180
49057,UT,WEBER,,0.968,0.937,0.884
50001,VT,ADDISON,35540,0.982,0.958,0.339
50003,VT,BENNINGTON,47011,0.974,0.939,0.472
50005,VT,CALEDONIA,61011,0.972,0.922,0.386
50007,VT,CHITTENDEN,5737,0.981,1.013,0.549
50009,VT,ESSEX,92332,0.972,0.919,0.361
50011,VT,FRANKLIN,36444,0.981,0.940,0.538
50013,VT,GRAND ISLE,70358,0.981,1.002,0.532
50015,VT,LAMOILLE,89828,0.981,0.926,0.415
50017,VT,ORANGE,92856,0.970,0.949,0.463
50019,VT,ORLEANS,95556,0.972,0.920,0.451
50021,VT,RUTLAND,61358,0.974,0.940,0.502
50023,VT,WASHINGTON,71862,0.973,0.943,0.457
50025,VT,WINDHAM,6280,0.974,0.962,0.439
50027,VT,WINDSOR,95492,0.974,0.956,0.309
51001,VA,ACCOMACK,,0.983,0.888,0.502
51003,VA,ALBEMARLE,28001,0.998,1.020,0.571
51005,VA,ALLEGHANY,95910,0.974,0.852,0.528
51007,VA,AMELIA,70340,1.000,0.906,0.170
51009,VA,AMHERST,80721,0.972,0.859,0.258
51011,VA,APPOMATTOX,24522,0.972,0.853,0.239
51013,VA,ARLINGTON,36722,1.050,1.237,0.943
51015,VA,AUGUSTA,72006,0.978,0.908,0.707
51017,VA,BATH,62617,0.974,0.845,0.310
51019,VA,BEDFORD,47421,0.972,0.870,0.397
51021,VA,BLAND,65014,0.965,0.809,0.364
51023,VA,BOTETOURT,,0.968,0.880,0.430
51025,VA,BRUNSWICK,31520,0.967,0.809,0.456
51027,VA,BUCHANAN,30113,0.965,0.807,0.445
51029,VA,BUCKINGHAM,60917,0.998,0.893,0.483
51031,VA,CAMPBELL,36727,0.972,0.859,0.228
51033,VA,CAROLINE,54928,1.000,0.898,0.359
51035,VA,CARROLL,51401,0.965,0.804,0.250
51036,VA,CHARLES CITY,50616,1.000,0.839,0.401
51037,VA,CHARLOTTE,72522,0.967,0.846,0.437
51041,VA,CHESTERFIELD,62630,1.000,0.960,0.554
51043,VA,CLARKE,,1.050,1.014,0.215
51045,VA,CRAIG,99921,0.968,0.852,0.008
51047,VA,CULPEPER,22701,1.050,1.028,0.566
51049,VA,CUMBERLAND,50843,0.967,0.872,0.022
51051,VA,DICKENSON,,0.965,0.815,0.443
51053,VA,DINWIDDIE,23841,1.000,0.896,0.405
51057,VA,ESSEX,92332,0.983,0.888,0.613
51059,VA,FAIRFAX,94930,1.050,1.173,0.859
51061,VA,FAUQUIER,,1.050,1.040,0.522
51063,VA,FLOYD,50435,0.978,0.877,0.381
51065,VA,FLUVANNA,79517,0.998,0.929,0.261
51067,VA,FRANKLIN,36444,0.968,0.850,0.504
51069,VA,FREDERICK,80530,0.987,0.962,0.489
51071,VA,GILES,,0.978,0.866,0.407
51073,VA,GLOUCESTER,1930,0.995,0.919,0.750
51075,VA,GOOCHLAND,23063,1.000,1.067,0.203
51077,VA,GRAYSON,30017,0.965,0.810,0.233
51079,VA,GREENE,50636,0.998,0.959,0.410
51081,VA,GREENSVILLE,,0.967,0.865,N/A
51083,VA,HALIFAX,2338,0.967,0.851,0.576
51085,VA,HANOVER,6350,1.000,0.939,0.589
51087,VA,HENRICO,27842,1.000,0.951,0.584
51089,VA,HENRY,61537,0.965,0.815,0.343
51091,VA,HIGHLAND,92346,0.974,0.860,0.027
51093,VA,ISLE OF WIGHT,23397,0.995,0.942,0.470
51095,VA,JAMES CITY,16734,0.995,0.972,0.721
51097,VA,KING AND QUEEN,,0.983,0.897,0.368
51099,VA,KING GEORGE,22485,0.983,0.934,0.412
51101,VA,KING WILLIAM,23086,1.000,0.878,0.312
51103,VA,LANCASTER,93534,0.983,0.885,0.459
51105,VA,LEE,32059,0.965,0.811,0.429
51107,VA,LOUDOUN,,1.050,1.156,0.557
51109,VA,LOUISA,41230,0.974,0.905,0.367
51111,VA,LUNENBURG,1462,0.967,0.869,0.449
51113,VA,MADISON,35756,0.974,0.880,0.448
51115,VA,MATHEWS,36052,0.995,0.902,0.366
51117,VA,MECKLENBURG,14863,0.967,0.863,0.512
51119,VA,MIDDLESEX,8846,0.983,0.919,0.148
51121,VA,MONTGOMERY,36101,0.978,0.922,0.664
51125,VA,NELSON,95958,0.998,0.905,0.243
51127,VA,NEW KENT,23124,1.000,0.954,0.431
51131,VA,NORTHAMPTON,1060,0.983,0.868,0.385
51133,VA,NORTHUMBERLAND,17857,0.983,0.926,0.089
51135,VA,NOTTOWAY,23955,0.967,0.865,0.378
51137,VA,ORANGE,92856,0.974,0.918,0.386
51139,VA,PAGE,86040,0.974,0.869,0.327
51141,VA,PATRICK,29584,0.965,0.815,0.160
51143,VA,PITTSYLVANIA,,0.967,0.860,0.337
51145,VA,POWHATAN,72458,1.000,0.892,0.250
51147,VA,PRINCE EDWARD,,0.967,0.886,0.531
51149,VA,PRINCE GEORGE,23875,1.000,0.932,0.466
51153,VA,PRINCE WILLIAM,,1.050,1.118,0.725
51155,VA,PULASKI,30451,0.978,0.858,0.573
51157,VA,RAPPAHANNOCK,,1.050,1.021,0.213
51159,VA,RICHMOND,94801,0.983,0.897,0.163
51161,VA,ROANOKE,36274,0.968,0.915,0.473
51163,VA,ROCKBRIDGE,62081,0.974,0.868,0.629
51165,VA,ROCKINGHAM,28379,0.977,0.906,0.322
51167,VA,RUSSELL,72139,0.965,0.804,0.440
51169,VA,SCOTT,72142,0.964,0.813,0.367
51171,VA,SHENANDOAH,51601,0.974,0.902,0.452
51173,VA,SMYTH,,0.965,0.812,0.483
51175,VA,SOUTHAMPTON,1073,0.967,0.871,0.283
51177,VA,SPOTSYLVANIA,22551,1.050,1.087,0.611
51179,VA,STAFFORD,6075,1.050,1.088,0.478
51181,VA,SURRY,4684,0.967,0.852,0.562
51183,VA,SUSSEX,7461,1.000,0.853,0.300
51185,VA,TAZEWELL,37879,0.965,0.827,0.567
51187,VA,WARREN,71671,1.050,0.996,0.468
51191,VA,WASHINGTON,71862,0.964,0.853,0.559
51193,VA,WESTMORELAND,66549,0.983,0.916,0.166
51195,VA,WISE,27594,0.965,0.812,0.563
51197,VA,WYTHE,,0.965,0.816,0.523
51199,VA,YORK,36925,0.995,1.002,0.625
51510,VA,ALEXANDRIA CITY,,1.050,1.187,0.745
51520,VA,BRISTOL CITY,,0.964,0.848,0.444
51530,VA,BUENA VISTA CITY,,0.974,0.884,0.454
51540,VA,CHARLOTTESVILLE CITY,,0.998,0.993,0.774
51550,VA,CHESAPEAKE CITY,21915,0.995,0.983,0.707
51570,VA,COLONIAL HEIGHTS CITY,,1.000,0.904,0.550
51580,VA,COVINGTON CITY,,0.974,0.851,0.402
51590,VA,DANVILLE CITY,,0.967,0.857,0.564
51595,VA,EMPORIA CITY,,0.967,0.864,0.496
51600,VA,FAIRFAX CITY,,1.050,1.132,0.517
51610,VA,FALLS CHURCH CITY,,1.050,1.229,0.519
51620,VA,FRANKLIN CITY,,0.967,0.870,0.429
51630,VA,FREDERICKSBURG CITY,,1.050,1.062,0.716
51640,VA,GALAX CITY,,0.965,0.804,0.505
51650,VA,HAMPTON CITY,,0.995,0.955,0.772
51660,VA,HARRISONBURG CITY,,0.977,0.915,0.661
51670,VA,HOPEWELL CITY,,1.000,0.886,0.565
51678,VA,LEXINGTON CITY,,0.974,0.894,0.533
51680,VA,LYNCHBURG CITY,,0.972,0.885,0.679
51683,VA,MANASSAS CITY,,1.050,1.105,0.808
51685,VA,MANASSAS PARK CITY,,1.050,1.164,N/A
51690,VA,MARTINSVILLE CITY,,0.965,0.825,0.623
51700,VA,NEWPORT NEWS CITY,,0.995,0.950,0.850
51710,VA,NORFOLK CITY,,0.995,0.948,0.854
51720,VA,NORTON CITY,,0.965,0.819,0.525
51730,VA,PETERSBURG CITY,,1.000,0.907,0.593
51735,VA,POQUOSON CITY,,0.995,0.987,0.619
51740,VA,PORTSMOUTH CITY,,0.995,0.951,0.773
51750,VA,RADFORD CITY,,0.978,0.898,0.478
51760,VA,RICHMOND CITY,,1.000,0.936,0.799
51770,VA,ROANOKE CITY,,0.968,0.885,0.803
51775,VA,SALEM CITY,,0.968,0.906,0.693
51790,VA,STAUNTON CITY,,0.978,0.911,0.343
51800,VA,SUFFOLK CITY,,0.995,0.958,0.803
51810,VA,VIRGINIA BEACH CITY,,0.995,1.000,0.715
51820,VA,WAYNESBORO CITY,,0.978,0.903,0.367
51830,VA,WILLIAMSBURG CITY,,0.995,0.963,0.519
51840,VA,WINCHESTER CITY,,0.987,0.979,0.715
53001,WA,ADAMS,41201,0.999,0.946,0.414
53003,WA,ASOTIN,99402,0.968,0.897,0.589
53005,WA,BENTON,72015,1.022,1.013,0.760
53007,WA,CHELAN,98816,0.999,0.975,0.841
53009,WA,CLALLAM,,0.996,0.979,0.623
53011,WA,CLARK,80428,1.019,1.079,0.794
53013,WA,COLUMBIA,36319,1.001,0.940,0.571
53015,WA,COWLITZ,,1.003,0.985,0.688
53017,WA,DOUGLAS,35964,0.999,0.963,0.326
53019,WA,FERRY,,0.999,0.907,0.354
53021,WA,FRANKLIN,36444,1.022,0.995,0.618
53023,WA,GARFIELD,72732,0.999,0.921,0.037
53025,WA,GRANT,35747,0.999,0.955,0.640
53027,WA,GRAYS HARBOR,,0.996,0.964,0.679
53029,WA,ISLAND,42350,0.996,1.027,0.381
53031,WA,JEFFERSON,36745,0.996,0.983,0.294
53033,WA,KING,27021,1.057,1.216,0.790
53035,WA,KITSAP,,1.013,1.079,0.694
53037,WA,KITTITAS,98934,0.999,0.976,0.499
53039,WA,KLICKITAT,98628,0.999,0.957,0.489
53041,WA,LEWIS,81327,0.996,0.975,0.651
53043,WA,LINCOLN,35096,0.999,0.912,0.573
53045,WA,MASON,62443,0.996,0.980,0.416
53047,WA,OKANOGAN,98840,0.999,0.935,0.385
53049,WA,PACIFIC,63069,0.996,0.951,0.290
53051,WA,PEND OREILLE,,0.999,0.949,0.434
53053,WA,PIERCE,80650,1.057,1.135,0.751
53055,WA,SAN JUAN,901,0.996,1.037,0.283
53057,WA,SKAGIT,,1.005,1.031,0.719
53059,WA,SKAMANIA,,1.019,1.001,0.159
53061,WA,SNOHOMISH,98290,1.057,1.162,0.685
53063,WA,SPOKANE,65754,0.999,0.988,0.766
53065,WA,STEVENS,17578,0.999,0.936,0.519
53067,WA,THURSTON,68062,0.998,1.049,0.787
53069,WA,WAHKIAKUM,,0.996,0.948,N/A
53071,WA,WALLA WALLA,99362,1.001,0.980,0.692
53073,WA,WHATCOM,,1.001,1.025,0.700
53075,WA,WHITMAN,2382,0.999,0.962,0.652
53077,WA,YAKIMA,98901,0.994,0.946,0.678
54001,WV,BARBOUR,,0.950,0.804,0.978
54003,WV,BERKELEY,94701,0.978,0.926,1.565
54005,WV,BOONE,81025,0.957,0.841,1.165
54007,WV,BRAXTON,39044,0.950,0.805,0.901
54009,WV,BROOKE,22430,0.960,0.819,0.815
54011,WV,CABELL,,0.952,0.862,1.715
54013,WV,CALHOUN,30701,0.950,0.791,0.514
54015,WV,CLAY,35048,0.957,0.812,1.090
54017,WV,DODDRIDGE,71834,0.950,0.760,0.984
54019,WV,FAYETTE,35555,0.955,0.834,1.214
54021,WV,GILMER,75644,0.950,0.807,1.040
54023,WV,GRANT,35747,0.950,0.811,1.291
54025,WV,GREENBRIER,72058,0.956,0.833,1.162
54027,WV,HAMPSHIRE,60140,0.987,0.879,1.140
54029,WV,HANCOCK,51536,0.960,0.847,1.389
54031,WV,HARDY,72542,0.950,0.855,1.025
54033,WV,HARRISON,72601,0.950,0.848,1.541
54035,WV,JACKSON,36545,0.950,0.819,0.868
54037,WV,JEFFERSON,36745,1.050,0.993,1.267
54039,WV,KANAWHA,50447,0.957,0.869,1.683
54041,WV,LEWIS,81327,0.950,0.830,1.484
54043,WV,LINCOLN,35096,0.952,0.838,1.097
54045,WV,LOGAN,35098,0.956,0.817,1.421
54047,WV,MCDOWELL,,0.956,0.804,1.272
54049,WV,MARION,36756,0.950,0.853,1.028
54051,WV,MARSHALL,99585,0.960,0.856,1.513
54053,WV,MASON,62443,0.950,0.811,1.431
54055,WV,MERCER,64661,0.956,0.830,1.537
54057,WV,MINERAL,96063,0.976,0.844,0.998
54059,WV,MINGO,50168,0.956,0.807,0.645
54061,WV,MONONGALIA,,0.971,0.894,1.754
54063,WV,MONROE,72108,0.956,0.810,0.863
54065,WV,MORGAN,39866,0.950,0.827,1.034
54067,WV,NICHOLAS,,0.956,0.816,1.322
54069,WV,OHIO,61349,0.960,0.862,1.551
54071,WV,PENDLETON,46064,0.950,0.798,0.617
54073,WV,PLEASANTS,,0.950,0.806,0.726
54075,WV,POCAHONTAS,72455,0.956,0.804,0.701
54077,WV,PRESTON,6365,0.971,0.857,0.971
54079,WV,PUTNAM,6260,0.952,0.880,1.411
54081,WV,RALEIGH,62977,0.955,0.840,1.493
54083,WV,RANDOLPH,36792,0.950,0.832,1.222
54085,WV,RITCHIE,,0.950,0.822,0.527
54087,WV,ROANE,,0.950,0.791,0.860
54089,WV,SUMMERS,72769,0.956,0.811,1.169
54091,WV,TAYLOR,85939,0.950,0.831,0.971
54093,WV,TUCKER,72168,0.950,0.809,2.823
54095,WV,TYLER,36785,0.950,0.816,0.568
54097,WV,UPSHUR,,0.950,0.837,0.887
54099,WV,WAYNE,60184,0.952,0.862,0.786
54101,WV,WEBSTER,33597,0.956,0.820,0.957
54103,WV,WETZEL,,0.950,0.818,1.343
54105,WV,WIRT,56688,0.972,0.800,0.965
54107,WV,WOOD,16694,0.972,0.853,1.272
54109,WV,WYOMING,61491,0.956,0.818,0.930
55001,WI,ADAMS,41201,0.970,0.886,0.042
55003,WI,ASHLAND,36251,0.967,0.878,0.222
55005,WI,BARRON,54812,0.969,0.911,0.238
55007,WI,BAYFIELD,81122,0.967,0.895,0.152
55009,WI,BROWN,,0.981,0.934,0.330
55011,WI,BUFFALO,62515,0.969,0.901,0.061
55013,WI,BURNETT,53922,0.967,0.903,0.105
55015,WI,CALUMET,51009,0.981,0.932,0.136
55017,WI,CHIPPEWA,,0.978,0.925,0.202
55019,WI,CLARK,80428,0.969,0.897,0.067
55021,WI,COLUMBIA,36319,0.994,0.946,0.202
55023,WI,CRAWFORD,81415,0.969,0.903,0.188
55025,WI,DANE,53529,0.994,1.009,0.303
55027,WI,DODGE,68633,0.970,0.915,0.270
55029,WI,DOOR,,0.970,0.928,0.211
55031,WI,DOUGLAS,35964,0.972,0.914,0.130
55033,WI,DUNN,28334,0.969,0.919,0.105
55035,WI,EAU CLAIRE,49111,0.978,0.934,0.333
55037,WI,FLORENCE,35630,0.970,0.879,0.330
55039,WI,FOND DU LAC,54935,0.983,0.925,0.308
55041,WI,FOREST,46039,0.970,0.869,0.121
55043,WI,GRANT,35747,0.970,0.894,0.258
55045,WI,GREEN,67447,0.994,0.928,0.283
55047,WI,GREEN LAKE,54941,0.970,0.892,0.225
55049,WI,IOWA,70647,0.994,0.936,0.200
55051,WI,IRON,55751,0.967,0.867,0.229
55053,WI,JACKSON,36545,0.969,0.895,0.230
55055,WI,JEFFERSON,36745,0.970,0.924,0.253
55057,WI,JUNEAU,99801,0.969,0.907,0.268
55059,WI,KENOSHA,53140,1.007,0.935,0.271
55061,WI,KEWAUNEE,54216,0.981,0.909,0.083
55063,WI,LA CROSSE,32658,0.979,0.948,0.312
55065,WI,LAFAYETTE,36862,0.970,0.887,0.192
55067,WI,LANGLADE,,0.970,0.901,0.185
55069,WI,LINCOLN,35096,0.970,0.888,0.163
55071,WI,MANITOWOC,54220,0.970,0.898,0.243
55073,WI,MARATHON,33050,0.977,0.919,0.342
55075,WI,MARINETTE,54143,0.970,0.898,0.262
55077,WI,MARQUETTE,52158,0.970,0.885,0.068
55078,WI,MENOMINEE,49858,0.970,0.857,0.162
55079,WI,MILWAUKEE,53201,0.994,0.932,0.302
55081,WI,MONROE,72108,0.969,0.922,0.187
55083,WI,OCONTO,68860,0.981,0.902,0.191
55085,WI,ONEIDA,72369,0.970,0.910,0.259
55087,WI,OUTAGAMIE,,0.981,0.933,0.301
55089,WI,OZAUKEE,,0.994,0.933,0.273
55091,WI,PEPIN,54759,0.969,0.892,0.254
55093,WI,PIERCE,80650,1.013,0.986,0.216
55095,WI,POLK,65727,0.969,0.931,0.181
55097,WI,PORTAGE,46368,0.970,0.915,0.260
55099,WI,PRICE,21656,0.967,0.897,0.154
55101,WI,RACINE,55967,0.981,0.937,0.252
55103,WI,RICHLAND,31825,0.970,0.884,0.184
55105,WI,ROCK,67131,0.977,0.927,0.271
55107,WI,RUSK,75785,0.967,0.894,0.140
55109,WI,ST. CROIX,,1.013,0.989,0.199
55111,WI,SAUK,,0.970,0.920,0.298
55113,WI,SAWYER,67134,0.967,0.903,0.157
55115,WI,SHAWANO,54166,0.970,0.897,0.220
55117,WI,SHEBOYGAN,53081,0.984,0.926,0.253
55119,WI,TAYLOR,85939,0.967,0.879,0.202
55121,WI,TREMPEALEAU,54661,0.969,0.912,0.148
55123,WI,VERNON,35592,0.969,0.901,0.285
55125,WI,VILAS,81087,0.970,0.903,0.109
55127,WI,WALWORTH,14568,0.970,0.935,0.224
55129,WI,WASHBURN,61570,0.967,0.898,0.188
55131,WI,WASHINGTON,71862,0.994,0.938,0.242
55133,WI,WAUKESHA,53186,0.994,0.973,0.269
55135,WI,WAUPACA,54981,0.970,0.895,0.206
55137,WI,WAUSHARA,,0.970,0.884,0.172
55139,WI,WINNEBAGO,61088,0.984,0.916,0.298
55141,WI,WOOD,16694,0.970,0.909,0.329
56001,WY,ALBANY,94706,0.982,0.910,0.843
56003,WY,BIG HORN,82833,0.984,0.879,0.247
56005,WY,CAMPBELL,36727,0.982,0.904,0.796
56007,WY,CARBON,47837,0.982,0.899,0.438
56009,WY,CONVERSE,46919,0.982,0.898,0.768
56011,WY,CROOK,80726,0.982,0.888,0.100
56013,WY,FREMONT,94536,0.984,0.894,0.549
56015,WY,GOSHEN,36035,0.982,0.880,0.477
56017,WY,HOT SPRINGS,59845,0.984,0.851,0.569
56019,WY,JOHNSON,72741,0.982,0.914,0.243
56021,WY,LARAMIE,82070,0.979,0.924,0.735
56023,WY,LINCOLN,35096,0.984,0.887,0.431
